car_id,model,car_type,fuel_type,target_class,min_rating,mean_rating,max_speed,driver_rating_mean,driver_accident_mean,avg_destroy_degree,total_work_duration,speed_avg_mean,speed_avg_std,year,price,power,box
I-2277221J,Hyundai Solaris,economy,petrol,engine_fuel,0.1,3.97,172.07133951818952,8.127011494252873,16.297520661157026,4.152941176470588,1024,49.63793103448276,14.080320718392336,2020.0,780000.0,100.0,Механическая
J12910153n,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.211551724137931,187.0,8.013793103448277,7.2988505747126435,4.341176470588235,799,50.867816091954026,14.473407900126318,2020.0,944900.0,100.0,Механическая
N76275408I,Smart ForFour,economy,petrol,engine_check,0.1,4.543908045977012,165.91098185116763,8.145977011494253,16.17829457364341,3.041176470588236,837,44.833333333333336,10.81162045215894,2014.0,890000.0,71.0,Механическая
t11302884D,Hyundai Solaris,economy,petrol,engine_fuel,0.1,4.2667816091954025,169.7553980877255,8.074137931034484,16.52173913043478,3.2205882352941178,907,49.72413793103448,14.286247605295962,2020.0,780000.0,100.0,Механическая
R-2936061K,Mercedes-Benz GLC,business,petrol,engine_overheat,0.1,4.099540229885058,190.1060235675605,8.238505747126437,10.477011494252874,3.638235294117647,849,49.741379310344826,14.691699136588383,2019.0,4690000.0,197.0,Классический автомат
v-1922740b,Renault Sandero,standart,petrol,engine_check,0.1,4.397931034482759,155.0,8.089080459770114,17.104347826086958,2.726470588235294,850,44.26436781609196,10.466527732597095,2018.0,697000.0,82.0,Механическая
m22595960l,VW Tiguan,economy,petrol,engine_ignition,0.1,4.164942528735632,189.99533380008307,8.01206896551724,7.229885057471264,3.0588235294117645,924,50.98850574712644,14.682768204509856,,,,
m-1081136r,Nissan Qashqai,standart,petrol,another_bug,0.1,4.760114942528736,186.0,8.03103448275862,15.926829268292684,2.864705882352941,927,44.770114942528735,11.609943067103902,2017.0,1413000.0,115.0,Механическая
T-4791409E,Kia Rio X,economy,petrol,break_bug,0.1,5.310057471264368,116.15121543785762,8.01551724137931,7.114942528735632,4.205882352941177,941,45.38505747126437,11.457183714473564,2020.0,944900.0,100.0,Механическая
H22874195d,VW Polo VI,economy,petrol,engine_overheat,0.1,4.201724137931035,184.88521425487264,7.905172413793103,9.323699421965316,4.429411764705883,982,47.90229885057471,13.663448366877736,,,,
C13109091o,VW Tiguan,economy,petrol,engine_ignition,0.1,4.1112068965517246,172.50189197348104,7.992528735632185,7.5813953488372094,3.0794117647058825,964,50.59770114942529,13.421111632771144,,,,
h14762717O,Smart ForFour,economy,petrol,another_bug,0.69,4.618218390804598,175.0,8.144252873563218,16.915254237288135,4.2,980,46.52873563218391,11.839328094178873,2014.0,890000.0,71.0,Механическая
M-1111680h,Renault Sandero,standart,petrol,engine_ignition,0.1,4.337586206896551,188.37336751702108,8.026436781609195,8.160919540229886,2.9,905,50.50574712643678,15.065462982334848,2018.0,697000.0,82.0,Механическая
f-1640048B,Kia Rio X,economy,petrol,another_bug,0.34,4.844425287356321,189.0,8.067241379310346,17.96694214876033,4.167647058823529,1017,44.49425287356322,10.328560283556518,2020.0,944900.0,100.0,Механическая
C-1072482Q,VW Polo VI,economy,petrol,engine_fuel,0.1,4.384597701149425,185.5897549514121,8.091954022988507,17.75,4.482352941176471,889,49.833333333333336,12.13654650545196,,,,
R63811585p,VW Tiguan,economy,petrol,engine_overheat,0.1,4.455689655172414,187.0,7.712643678160919,9.063218390804598,4.770588235294118,1032,50.97126436781609,15.094855442165686,,,,
d-1051262p,Smart ForFour,economy,petrol,engine_overheat,0.1,4.394770114942529,183.26031073414785,7.887356321839081,9.580459770114942,4.314705882352941,1065,49.48275862068966,14.215811492569332,2014.0,890000.0,71.0,Механическая
i11748425a,Smart ForFour,economy,petrol,gear_stick,0.1,4.720862068965517,104.82665853662456,7.819540229885057,9.160919540229886,2.626470588235294,854,44.38505747126437,10.208010327785198,2014.0,890000.0,71.0,Механическая
a97165984P,Nissan Qashqai,standart,petrol,another_bug,0.1,4.77448275862069,191.93220201390525,8.129885057471263,15.657657657657658,4.388235294117647,845,44.2183908045977,9.663022047133246,2017.0,1413000.0,115.0,Механическая
P20515953Y,VW Polo VI,economy,petrol,break_bug,0.1,5.353103448275863,108.3783121765592,7.99080459770115,7.057471264367816,2.7558823529411764,856,45.293103448275865,10.44170487600374,,,,
M-1963958p,Renault Kaptur,standart,petrol,engine_fuel,0.1,4.147241379310345,154.61835368982003,8.124712643678162,17.042735042735043,4.197058823529411,951,47.63793103448276,13.697430174397656,2020.0,1140000.0,114.0,Механическая
o21869800I,Smart ForFour,economy,petrol,electro_bug,0.0,4.363908045977012,185.22913451357,8.004597701149425,7.477011494252873,2.838235294117647,859,48.798850574712645,15.125287895815417,2014.0,890000.0,71.0,Механическая
t87727056H,Skoda Rapid,economy,petrol,engine_ignition,0.1,4.192298850574713,193.9601715175804,8.010344827586207,7.580459770114943,2.897058823529412,804,48.5632183908046,14.73872736635614,2019.0,847000.0,90.0,Механическая
k21821329d,Renault Sandero,standart,petrol,engine_fuel,0.1,4.1210344827586205,163.07665705106444,8.05,14.740458015267176,3.3911764705882352,921,51.0919540229885,15.374050792755332,2018.0,697000.0,82.0,Механическая
e-1793470V,VW Polo VI,economy,petrol,engine_overheat,0.1,4.05448275862069,182.0084768940822,7.833908045977011,8.809248554913294,4.794117647058823,795,50.333333333333336,15.590620173026348,,,,
U-6122657S,Skoda Rapid,economy,petrol,electro_bug,0.0,4.048965517241379,181.01685484796457,7.942528735632184,7.132183908045977,3.658823529411765,924,50.85057471264368,15.445618744359836,2019.0,847000.0,90.0,Механическая
N41647899e,Kia Rio X-line,economy,petrol,engine_overheat,0.1,3.868045977011494,189.19086949465108,7.889080459770115,8.867816091954023,3.138235294117647,842,49.98850574712644,15.495659845740034,2020.0,944900.0,100.0,Механическая
N22527355E,VW Polo,economy,petrol,engine_fuel,0.1,4.021436781609196,175.79822383329474,8.079885057471264,14.634782608695652,3.3588235294117648,772,50.2816091954023,15.381694914279906,,,,
H17549143D,Hyundai Solaris,economy,petrol,break_bug,0.1,5.428275862068966,112.45339188979167,8.063793103448276,7.545977011494253,3.0500000000000003,762,44.63793103448276,9.810985247812194,2020.0,780000.0,100.0,Механическая
h-2128254A,Skoda Rapid,economy,petrol,electro_bug,0.0,4.529885057471264,164.5882190619798,8.020114942528735,7.413793103448276,3.679411764705882,784,49.31609195402299,13.709963244055228,2019.0,847000.0,90.0,Механическая
e11547536L,Kia Rio X-line,economy,petrol,gear_stick,0.1,4.464252873563218,110.9012538925634,7.847701149425287,9.189655172413794,4.455882352941177,843,44.90229885057471,10.357577740478538,2020.0,944900.0,100.0,Механическая
y-3814795q,Smart ForFour,economy,petrol,break_bug,0.1,5.610172413793103,115.3201513924068,7.9528735632183905,6.614942528735632,3.2,894,44.67816091954023,10.19406406998566,2014.0,890000.0,71.0,Механическая
V12462480t,Smart Coupe,economy,petrol,engine_check,0.1,4.750402298850575,162.0,8.139080459770115,16.789915966386555,3.2294117647058824,854,44.47701149425287,10.895565212793022,,,,
p22133368b,Tesla Model 3,premium,electro,electro_bug,0.0,4.2797126436781605,180.8316260130324,9.197701149425288,11.812865497076023,3.7058823529411766,769,49.82183908045977,15.375732890374744,,,,
M-1786506l,Kia Sportage,standart,petrol,break_bug,0.59,5.622011494252874,118.067747057833,7.968390804597701,7.591954022988506,3.688235294117647,801,44.44252873563219,10.656194509758413,2018.0,1544900.0,150.0,Механическая
E-1192475T,Renault Sandero,standart,petrol,engine_overheat,0.1,3.773275862068965,191.53645307532904,7.841379310344828,9.07471264367816,3.432352941176471,846,49.25862068965517,14.343305636554492,2018.0,697000.0,82.0,Механическая
E11949860p,Audi Q3,premium,petrol,gear_stick,0.1,4.518908045977011,114.84970127022628,7.891954022988506,9.39655172413793,4.273529411764706,877,44.41954022988506,8.69800773256228,2014.0,2045000.0,150.0,Механическая
h-2096845p,Smart Coupe,economy,petrol,engine_check,0.15,4.812011494252873,159.58687735238215,8.138505747126436,14.410714285714286,2.5558823529411767,869,44.37356321839081,11.50639892111422,,,,
G17430753s,VW Polo VI,economy,petrol,gear_stick,0.1,4.417183908045978,120.54075463721072,7.850574712643678,8.442528735632184,3.338235294117647,855,44.47126436781609,10.217110300902302,,,,
w-5388022o,Renault Kaptur,standart,petrol,another_bug,0.1,4.651206896551724,181.213602762574,8.16896551724138,17.661290322580644,4.394117647058824,1085,43.8448275862069,8.849679248564412,2020.0,1140000.0,114.0,Механическая
B25854093d,Nissan Qashqai,standart,petrol,engine_fuel,0.1,4.092471264367816,165.01975067843517,8.198275862068966,17.529411764705884,3.820588235294118,956,49.172413793103445,14.024509426719904,2017.0,1413000.0,115.0,Механическая
Z69629123S,Hyundai Solaris,economy,petrol,engine_check,0.1,4.517126436781609,164.65826016026318,8.208620689655172,19.11764705882353,2.967647058823529,810,44.13218390804597,9.448968433195835,2020.0,780000.0,100.0,Механическая
h-1428946I,VW Polo VI,economy,petrol,wheel_shake,0.99,4.719770114942529,133.38987158651034,8.163793103448276,16.636363636363637,4.070588235294117,1008,44.80459770114943,11.199028736230122,,,,
S-1358921N,VW Polo,economy,petrol,another_bug,0.1,4.638275862068966,189.07374039415387,8.183333333333334,18.484126984126984,2.802941176470588,851,45.17816091954023,10.712068989311014,,,,
Z60401723J,Kia Sportage,standart,petrol,engine_overheat,0.1,4.278218390804597,195.60032555756555,7.80632183908046,8.913793103448276,3.8,972,50.2528735632184,13.552482775593743,2018.0,1544900.0,150.0,Механическая
s18901076N,Renault Sandero,standart,petrol,another_bug,0.51,4.695574712643678,197.0254316653277,8.062068965517241,14.115702479338845,2.947058823529412,817,43.85632183908046,10.712050382030064,2018.0,697000.0,82.0,Механическая
V-1176448O,Kia Sportage,standart,petrol,engine_overheat,0.1,3.915172413793104,183.1804303657352,7.858045977011494,8.936416184971097,3.858823529411764,864,49.76436781609196,13.742331351896462,2018.0,1544900.0,150.0,Механическая
j26265780j,Skoda Rapid,economy,petrol,engine_ignition,0.1,3.923505747126436,189.5751967560033,7.990229885057471,7.373563218390805,3.173529411764706,932,51.60919540229885,15.092283617213347,2019.0,847000.0,90.0,Механическая
r48172718A,Skoda Rapid,economy,petrol,gear_stick,0.1,4.600402298850575,103.98699701472395,7.813793103448275,8.508670520231213,3.538235294117647,994,44.52298850574713,9.503089867446738,2019.0,847000.0,90.0,Механическая
d-8002745O,Nissan Qashqai,standart,petrol,electro_bug,0.0,4.087643678160919,185.0,7.994252873563219,7.051724137931035,3.388235294117647,783,47.706896551724135,12.921293919562023,2017.0,1413000.0,115.0,Механическая
q-1487182h,VW Tiguan,economy,petrol,wheel_shake,0.1,4.620287356321839,118.8152546471081,8.13103448275862,15.304347826086955,3.235294117647059,868,43.48850574712644,8.857731351238767,,,,
D-8569809Z,Renault Sandero,standart,petrol,gear_stick,0.35,4.585402298850575,113.50151878305958,7.7971264367816095,8.632183908045977,3.95,854,45.13218390804597,10.532624727117309,2018.0,697000.0,82.0,Механическая
v-1780358c,BMW 320i,business,petrol,engine_ignition,0.1,4.162586206896552,192.1560769945499,8.11551724137931,7.344827586206897,2.929411764705882,826,48.89655172413793,13.30698845711858,,,,
I-1820859i,Renault Sandero,standart,petrol,gear_stick,0.1,4.611149425287357,109.53619303786871,7.805747126436782,8.701149425287356,3.426470588235294,1039,44.64942528735632,9.791353665567,2018.0,697000.0,82.0,Механическая
q22680253Z,Audi A3,premium,petrol,engine_ignition,0.1,4.166494252873563,189.7054392686955,8.018965517241378,7.327586206896552,3.0352941176470587,823,52.07471264367816,15.645647742089496,2016.0,1645000.0,150.0,Робот с одним сцеплением
E-1232264m,VW Polo VI,economy,petrol,engine_check,0.6,4.492126436781609,149.0,8.110344827586207,18.767241379310345,2.420588235294117,853,44.7528735632184,10.979322015776653,,,,
Z12282683t,MINI CooperSE,business,electro,engine_overheat,0.1,3.964080459770115,197.93146957357172,7.910344827586208,8.833333333333334,5.005882352941176,1063,51.0632183908046,15.40818501007276,2014.0,1950000.0,231.0,Классический автомат
w-4694330w,Kia Sportage,standart,petrol,another_bug,0.1,4.870344827586207,200.0,8.141379310344828,16.76,3.7176470588235295,810,45.5632183908046,10.122602363000762,2018.0,1544900.0,150.0,Механическая
u41475684g,Kia Rio X-line,economy,petrol,electro_bug,0.0,4.130114942528736,186.0522508997641,7.944827586206897,6.149425287356322,4.526470588235294,997,47.66091954022989,13.39247356848264,2020.0,944900.0,100.0,Механическая
v22877971A,VW Polo VI,economy,petrol,another_bug,0.29,4.6947126436781605,185.90563909407464,8.164367816091954,17.90990990990991,3.494117647058824,738,43.51149425287356,10.088474798792072,,,,
U-1810601i,VW Polo VI,economy,petrol,break_bug,0.1,5.375229885057471,103.8294609058906,8.067241379310346,7.448275862068965,3.5500000000000003,883,44.99425287356322,9.92486055081009,,,,
f-1733732O,Kia Rio X,economy,petrol,engine_fuel,0.1,4.287356321839081,165.1371734802227,8.116666666666667,16.771653543307085,3.25,886,48.10344827586207,13.14528376074432,2020.0,944900.0,100.0,Механическая
T89595628a,Kia Rio X-line,economy,petrol,another_bug,0.1,4.91471264367816,200.0,8.087931034482759,15.757575757575758,4.264705882352941,942,43.89655172413793,10.375086302596548,2020.0,944900.0,100.0,Механическая
Z-2109687y,Hyundai Solaris,economy,petrol,wheel_shake,0.1,4.634655172413793,119.0,8.127586206896552,14.87704918032787,3.2294117647058824,906,44.695402298850574,10.510346216128411,2020.0,780000.0,100.0,Механическая
r21497854N,Kia Rio X-line,economy,petrol,wheel_shake,0.1,4.55919540229885,128.91492010164893,8.222988505747127,17.25438596491228,3.635294117647059,918,43.91954022988506,10.229977924819924,2020.0,944900.0,100.0,Механическая
U59594722h,Fiat 500,business,petrol,break_bug,0.1,5.343563218390805,121.0,8.074137931034484,7.551724137931035,2.835294117647059,898,44.12068965517241,10.938732561035476,2015.0,990000.0,100.0,Механическая
v-9816729Z,Renault Kaptur,standart,petrol,another_bug,0.13,4.805114942528736,183.0,8.14655172413793,14.427272727272728,3.897058823529412,971,45.16091954022989,10.031019592387056,2020.0,1140000.0,114.0,Механическая
h-1856871O,Mercedes-Benz GLC,business,petrol,gear_stick,0.1,4.3933908045977015,117.09079258950791,8.291379310344828,10.885057471264368,4.438235294117647,960,43.90229885057471,9.65154127691524,2019.0,4690000.0,197.0,Классический автомат
r66547692x,Renault Kaptur,standart,petrol,gear_stick,0.1,4.302183908045977,93.0,7.8,9.316091954022989,3.655882352941176,864,44.58620689655172,9.883192627479223,2020.0,1140000.0,114.0,Механическая
H22956801B,Kia Sportage,standart,petrol,electro_bug,0.0,4.218275862068966,182.7121717325705,7.98735632183908,7.224137931034483,3.6852941176470586,850,50.770114942528735,15.003430166122596,2018.0,1544900.0,150.0,Механическая
E-1030575F,VW Tiguan,economy,petrol,break_bug,0.63,5.532931034482759,109.17469491341733,7.996551724137931,7.235632183908046,4.223529411764706,912,42.57471264367816,10.202155709987077,,,,
K14620940o,Smart Coupe,economy,petrol,break_bug,0.1,5.46735632183908,123.47553965334706,7.898850574712644,7.775862068965517,3.1323529411764706,904,43.59770114942529,11.209471397884856,,,,
M65548078V,Kia Sportage,standart,petrol,break_bug,0.1,5.023793103448276,107.87244314137428,8.01264367816092,7.729885057471264,3.8705882352941177,928,44.41954022988506,9.7714854608237,2018.0,1544900.0,150.0,Механическая
N-1726327i,VW Polo,economy,petrol,engine_check,0.1,4.5218390804597695,165.0,8.132183908045977,21.464285714285715,2.573529411764706,957,45.2183908045977,9.052736037544896,,,,
w-1247066y,VW Polo,economy,petrol,engine_ignition,0.1,4.181149425287356,187.49780074098163,8.011494252873563,7.477011494252873,3.4647058823529413,889,49.97701149425287,13.893881059718383,,,,
g42249929i,Skoda Rapid,economy,petrol,gear_stick,0.25,4.284080459770115,117.09976056082884,7.852873563218392,9.25287356321839,2.835294117647059,942,45.88505747126437,11.03743005121239,2019.0,847000.0,90.0,Механическая
a20879753i,Smart Coupe,economy,petrol,wheel_shake,0.25,4.6048850574712645,117.0,8.08448275862069,15.165217391304347,3.6205882352941177,866,43.07471264367816,10.408985873329286,,,,
R-1015571o,VW Tiguan,economy,petrol,engine_fuel,0.1,4.113850574712643,167.8408980648876,8.061494252873564,15.572649572649572,3.114705882352941,786,51.04022988505747,15.159407005423922,,,,
D18873569A,Smart ForFour,economy,petrol,wheel_shake,0.1,4.720862068965517,145.59784786654797,8.122988505747127,17.637931034482758,2.973529411764705,939,47.14942528735632,12.41342619734026,2014.0,890000.0,71.0,Механическая
P-1424840K,VW Polo VI,economy,petrol,wheel_shake,0.1,4.6817816091954025,150.53303090182732,8.076436781609194,16.09016393442623,3.588235294117647,960,45.5,11.679115296290478,,,,
u-1813398B,Smart ForTwo,economy,petrol,gear_stick,0.7,4.342873563218391,110.16526848065722,7.818390804597701,9.304597701149426,4.064705882352941,797,45.12643678160919,9.214595857956011,2014.0,890000.0,71.0,Механическая
o-9110587W,Nissan Qashqai,standart,petrol,engine_ignition,0.1,4.126896551724138,191.1162869118361,8.030459770114943,7.988439306358382,2.8588235294117648,897,50.10919540229885,14.203908378390537,2017.0,1413000.0,115.0,Механическая
U10311712e,VW Polo,economy,petrol,engine_overheat,0.1,4.120172413793103,193.56542379530845,7.891954022988506,9.60919540229885,3.9764705882352938,905,51.06896551724138,14.119877436013834,,,,
m-1088453g,Kia Sportage,standart,petrol,engine_fuel,0.1,4.192873563218391,160.5673771735237,8.09655172413793,16.16949152542373,4.2,920,50.21264367816092,14.635283239962224,2018.0,1544900.0,150.0,Механическая
f-7120148O,Renault Kaptur,standart,petrol,gear_stick,0.1,4.310977011494253,108.19316038700504,7.879310344827586,9.71264367816092,3.752941176470588,769,45.5,10.20752867341048,2020.0,1140000.0,114.0,Механическая
f43525913Z,Kia Rio X-line,economy,petrol,engine_ignition,0.1,4.13735632183908,185.08971388253804,8.004597701149425,6.965317919075145,3.25,918,49.12643678160919,13.46741269031008,2020.0,944900.0,100.0,Механическая
V-1004656F,Nissan Qashqai,standart,petrol,engine_ignition,0.1,3.820172413793104,199.3077721585928,7.980459770114942,7.097701149425287,3.2411764705882358,772,50.57471264367816,13.523374911319047,2017.0,1413000.0,115.0,Механическая
N-1585083b,VW Tiguan,economy,petrol,wheel_shake,0.1,4.574827586206896,168.54443535569078,8.13448275862069,18.544,3.658823529411765,853,43.76436781609196,9.737401547866437,,,,
t15843955M,Smart Coupe,economy,petrol,gear_stick,0.1,4.404655172413793,91.4235081222183,7.813218390804598,9.040229885057473,3.802941176470589,907,44.51149425287356,10.409943282342384,,,,
N-3512121s,VW Polo VI,economy,petrol,gear_stick,0.1,4.472873563218391,101.33993549349417,7.795977011494253,8.622093023255815,3.908823529411765,990,43.55747126436781,10.42255371482804,,,,
E-2184088G,Smart ForFour,economy,petrol,electro_bug,0.0,4.508735632183908,184.71372771282304,8.037931034482758,7.902298850574713,4.126470588235295,1001,49.32183908045977,15.388603434794764,2014.0,890000.0,71.0,Механическая
h15062276x,Hyundai Solaris,economy,petrol,engine_overheat,0.1,4.201609195402299,183.79126667332133,7.790804597701149,8.902298850574713,3.541176470588236,862,50.0632183908046,14.1315668857233,2020.0,780000.0,100.0,Механическая
s90558240D,Fiat 500,business,petrol,engine_overheat,0.1,4.253218390804597,183.3710926301944,7.87816091954023,8.71264367816092,3.738235294117647,899,48.741379310344826,13.23538829384382,2015.0,990000.0,100.0,Механическая
L-1816115Y,Kia Rio X,economy,petrol,engine_overheat,0.1,4.282471264367816,195.44604350928395,7.894252873563218,9.53757225433526,3.244117647058824,834,49.270114942528735,14.825049999954896,2020.0,944900.0,100.0,Механическая
i40584522k,Renault Kaptur,standart,petrol,another_bug,0.1,4.647126436781609,182.0,8.136206896551725,17.37719298245614,4.108823529411764,911,44.672413793103445,10.36900884506044,2020.0,1140000.0,114.0,Механическая
A-1680490U,Smart ForFour,economy,petrol,break_bug,0.96,5.453735632183908,109.35502673045175,8.110344827586207,8.218390804597702,3.917647058823529,833,42.58620689655172,10.228659413162235,2014.0,890000.0,71.0,Механическая
u12261336F,Renault Kaptur,standart,petrol,gear_stick,0.1,4.42816091954023,112.266379319849,7.829310344827586,9.264367816091951,3.858823529411764,928,44.4367816091954,9.522958142227624,2020.0,1140000.0,114.0,Механическая
q-1248463u,Hyundai Solaris,economy,petrol,another_bug,0.1,4.665287356321839,200.0,8.070114942528736,18.537815126050425,3.964705882352941,946,45.20114942528736,10.582994257643332,2020.0,780000.0,100.0,Механическая
m52656713y,Audi A3,premium,petrol,engine_check,0.1,4.622011494252874,159.76163655904364,8.09655172413793,15.938931297709924,2.6676470588235297,803,44.14367816091954,10.406036500103465,2016.0,1645000.0,150.0,Робот с одним сцеплением
L-6228218t,VW Polo,economy,petrol,break_bug,0.1,5.383103448275862,125.81599390895596,8.02528735632184,7.528735632183908,2.8294117647058825,952,45.06896551724138,11.6229721741323,,,,
k40909397b,VW Polo,economy,petrol,break_bug,0.19,5.640862068965517,105.2432916825782,7.990229885057471,7.287356321839081,3.588235294117647,933,44.64942528735632,11.420399288072645,,,,
A-1721538a,Skoda Rapid,economy,petrol,break_bug,0.1,5.606206896551725,112.92732172538967,8.058045977011494,8.126436781609195,3.7235294117647055,923,45.04597701149425,9.442748749872871,2019.0,847000.0,90.0,Механическая
p14707024B,Smart Coupe,economy,petrol,engine_ignition,0.1,4.393965517241379,193.5282516594305,8.044827586206896,8.258620689655173,2.85,928,49.689655172413794,14.568007028490232,,,,
u-1058332x,Kia Rio,economy,petrol,electro_bug,0.0,4.289137931034483,187.92066605960804,8.00287356321839,8.022988505747126,3.173529411764706,866,48.45402298850575,13.07097835096867,2020.0,944900.0,100.0,Механическая
w13176062d,Kia Sportage,standart,petrol,gear_stick,0.1,4.50735632183908,98.90499902194404,7.806896551724138,8.89080459770115,3.361764705882353,897,44.51724137931034,9.464093468388478,2018.0,1544900.0,150.0,Механическая
B13169162p,Smart ForFour,economy,petrol,engine_fuel,0.1,4.432873563218391,167.5334197759235,8.047126436781609,16.830645161290324,3.261764705882353,841,50.05747126436781,15.510843733895324,2014.0,890000.0,71.0,Механическая
f17933532Q,Skoda Rapid,economy,petrol,electro_bug,0.0,4.4221264367816095,188.0,7.98448275862069,7.393063583815029,3.494117647058824,831,48.27586206896552,13.251842192951008,2019.0,847000.0,90.0,Механическая
P-1313124Y,Nissan Qashqai,standart,petrol,engine_overheat,0.1,4.115574712643678,186.39495648065468,7.85,8.74712643678161,3.8117647058823527,901,49.10919540229885,14.20268746191326,2017.0,1413000.0,115.0,Механическая
F14063148j,Nissan Qashqai,standart,petrol,engine_overheat,0.1,3.743103448275862,189.93589967620468,7.810344827586207,8.526011560693641,3.45,951,51.01724137931034,16.034094504077135,2017.0,1413000.0,115.0,Механическая
J79491457w,Kia Rio X,economy,petrol,electro_bug,0.0,4.2,185.92469299252977,7.964367816091953,7.557471264367816,3.420588235294117,762,49.14942528735632,14.1442026242517,2020.0,944900.0,100.0,Механическая
o73706221L,Smart ForTwo,economy,petrol,engine_ignition,0.1,3.9393678160919534,184.0,8.024137931034483,8.0,3.0647058823529414,818,52.37931034482759,15.195634739245442,2014.0,890000.0,71.0,Механическая
Q13493762f,Kia Rio X-line,economy,petrol,engine_check,0.15,4.327068965517241,164.0,8.108620689655172,14.991935483870968,2.7323529411764707,826,43.88505747126437,9.44032095975913,2020.0,944900.0,100.0,Механическая
I12233871v,VW Polo VI,economy,petrol,gear_stick,0.1,4.506666666666667,113.32921024764444,7.829885057471265,9.07514450867052,4.088235294117647,978,46.293103448275865,11.270210291911978,,,,
A19937465q,VW Polo,economy,petrol,electro_bug,0.0,4.473045977011495,196.0,8.036781609195403,7.344827586206897,3.461764705882353,790,49.22413793103448,13.903519457273548,,,,
i12150044m,Kia Rio X-line,economy,petrol,break_bug,0.1,5.323275862068965,111.97343701837586,7.9781609195402305,7.919540229885057,4.038235294117648,905,43.9367816091954,10.204358299785994,2020.0,944900.0,100.0,Механическая
E-1571710h,Nissan Qashqai,standart,petrol,engine_fuel,0.1,4.199712643678161,176.71990187442333,8.136781609195403,17.128205128205128,3.5558823529411767,797,49.88505747126437,15.038621022255104,2017.0,1413000.0,115.0,Механическая
R61678217L,Kia Rio X-line,economy,petrol,wheel_shake,0.1,4.415344827586207,163.1092337025941,8.075287356321839,15.024793388429751,3.420588235294117,910,44.16666666666666,10.231473223147889,2020.0,944900.0,100.0,Механическая
k-1178981C,Renault Sandero,standart,petrol,engine_fuel,0.1,4.44551724137931,172.69364282284604,8.125862068965517,13.336065573770492,3.7176470588235295,918,51.04597701149425,15.218567945493666,2018.0,697000.0,82.0,Механическая
M77185218x,Smart Coupe,economy,petrol,engine_fuel,0.1,4.120632183908046,165.33420006624863,8.138505747126436,15.213675213675211,3.2705882352941176,730,49.80459770114943,14.170586715866854,,,,
k11391896M,Hyundai Solaris,economy,petrol,engine_check,0.1,4.540919540229885,142.0,8.15,17.612903225806452,3.0794117647058825,821,44.793103448275865,10.016331093710509,2020.0,780000.0,100.0,Механическая
l-3474389b,Kia Rio X,economy,petrol,engine_overheat,0.1,4.0441379310344825,188.80470335464315,7.843103448275862,9.184971098265896,3.8176470588235296,793,50.00574712643678,14.843109036005917,2020.0,944900.0,100.0,Механическая
x-1367493b,Smart ForFour,economy,petrol,gear_stick,0.67,4.4560344827586205,108.1539420273609,7.851149425287356,9.241379310344827,2.1294117647058823,909,43.03448275862069,9.723279110841723,2014.0,890000.0,71.0,Механическая
N28690532T,Kia Rio,economy,petrol,engine_fuel,0.1,4.182988505747127,172.29270537885935,8.192528735632184,19.504504504504503,4.029411764705882,925,48.7816091954023,12.988590179544865,2020.0,944900.0,100.0,Механическая
M20461177C,Hyundai Solaris,economy,petrol,engine_check,0.1,4.698793103448276,173.40882824728487,8.075862068965517,15.508064516129032,3.2558823529411764,917,44.12068965517241,10.669622352272995,2020.0,780000.0,100.0,Механическая
v-1950459j,Smart ForFour,economy,petrol,engine_fuel,0.1,4.180344827586207,159.82184358783422,8.13390804597701,17.016260162601625,2.9411764705882355,938,48.706896551724135,14.32892941076202,2014.0,890000.0,71.0,Механическая
P-1366157f,Skoda Rapid,economy,petrol,another_bug,0.1,4.698390804597701,186.0755636439256,7.98735632183908,16.182539682539684,3.9558823529411766,886,45.01149425287356,11.206928341031157,2019.0,847000.0,90.0,Механическая
k-2198355u,Nissan Qashqai,standart,petrol,electro_bug,0.0,4.554655172413793,157.15854905161314,7.981034482758621,7.53757225433526,4.614705882352942,848,49.333333333333336,13.758164505440645,2017.0,1413000.0,115.0,Механическая
r-2272437U,VW Tiguan,economy,petrol,engine_overheat,0.1,4.140632183908046,194.8833901805237,7.736206896551724,8.901734104046243,4.417647058823529,1007,49.95402298850575,14.737713053053737,,,,
H-1610911B,Kia Rio,economy,petrol,engine_check,0.1,4.386379310344828,156.0,8.181034482758621,15.967479674796747,3.252941176470588,920,43.293103448275865,9.78616805039766,2020.0,944900.0,100.0,Механическая
o-4950899p,Kia Sportage,standart,petrol,gear_stick,0.1,4.5471839080459775,101.60469287593008,7.756896551724139,8.68208092485549,3.7764705882352954,835,44.91379310344828,9.522017957955578,2018.0,1544900.0,150.0,Механическая
q-4569496u,VW Polo VI,economy,petrol,engine_ignition,0.1,3.910287356321839,194.8598420009096,8.082758620689656,7.522988505747127,3.123529411764706,793,51.46551724137931,15.51938804277554,,,,
B14927437i,Smart ForFour,economy,petrol,break_bug,0.86,5.392701149425288,108.73437481085472,7.998275862068966,7.362068965517241,3.235294117647059,936,44.7528735632184,11.028175571452804,2014.0,890000.0,71.0,Механическая
E13226619z,Kia Sportage,standart,petrol,electro_bug,0.0,4.128908045977012,186.96021940779067,7.947126436781609,6.7011494252873565,4.3088235294117645,903,49.241379310344826,14.628316445071244,2018.0,1544900.0,150.0,Механическая
