model,car_type,fuel_type,max_speed,avg_destroy_degree,speed_avg_mean,speed_avg_std,min_rating,mean_rating,driver_rating_mean,driver_accident_mean,total_work_duration,target_class,target_reg
Smart ForFour,economy,petrol,197.3747754615465,3.414705882352941,49.09770114942529,13.612587485020608,0.1,4.216896551724138,7.869540229885057,9.201149425287356,994,engine_overheat,29.85
Smart ForTwo,economy,petrol,200.0,3.6,49.97701149425287,13.810423316223059,0.0,4.421954022988506,7.948275862068965,6.816091954022989,981,electro_bug,29.65
Kia Rio X,economy,petrol,181.0,3.088235294117647,49.62643678160919,14.990694298590174,0.1,3.968620689655172,7.831609195402299,9.132183908045977,963,engine_overheat,35.56
Smart ForFour,economy,petrol,132.07905524271882,3.4441176470588233,43.95402298850575,11.690031370060327,0.1,5.458563218390805,8.026436781609195,7.603448275862069,874,break_bug,42.65
Smart Coupe,economy,petrol,169.63485855560504,3.7323529411764707,49.810344827586206,14.296355770605071,0.1,4.12919540229885,8.188505747126436,18.94871794871795,855,engine_fuel,43.25
Skoda Rapid,economy,petrol,112.93450232401734,4.5323529411764705,45.39655172413793,9.859017154591761,0.1,4.457816091954022,7.895402298850574,9.173410404624278,984,gear_stick,32.61
MINI CooperSE,business,electro,167.11870340089166,2.908823529411765,45.48275862068966,10.101636185178112,0.1,4.714310344827586,8.213793103448277,18.992424242424242,790,engine_check,69.82
Smart ForTwo,economy,petrol,177.93143190924908,2.8588235294117648,51.747126436781606,15.17125239422754,0.0,3.9872413793103445,7.935632183908046,7.404624277456647,836,electro_bug,37.02
Smart ForFour,economy,petrol,121.07977547660052,3.4411764705882355,46.764367816091955,11.224287013534319,0.18,4.600689655172414,7.760919540229885,8.660919540229886,946,gear_stick,37.85
Hyundai Solaris,economy,petrol,184.45753531536235,3.567647058823529,50.36206896551724,15.212595491584995,0.0,3.972183908045977,8.019540229885058,7.323699421965318,848,electro_bug,36.48
VW Polo VI,economy,petrol,126.04184717520262,4.261764705882353,45.87931034482759,11.524406249608676,0.1,4.498793103448276,7.811494252873564,9.183908045977011,1038,gear_stick,29.73
Audi Q3,premium,petrol,198.6383141553697,3.288235294117647,49.86206896551724,14.788819721608014,0.1,4.128103448275862,7.929310344827586,8.339080459770114,927,engine_overheat,44.73
VW Polo VI,economy,petrol,195.0,3.764705882352941,45.37931034482759,11.543575526578037,0.1,4.6370114942528735,8.164367816091954,19.486725663716815,872,another_bug,70.51
Hyundai Solaris,economy,petrol,162.0,2.8117647058823527,45.87356321839081,10.93840304699565,0.62,4.6770689655172415,8.063793103448276,15.876923076923077,971,engine_check,49.71
Renault Sandero,standart,petrol,104.9473352720589,3.7941176470588234,45.09770114942529,10.63621773153951,0.1,4.674712643678161,7.7540229885057474,9.127167630057803,852,gear_stick,33.03
Mini Cooper,business,petrol,181.0145066612411,4.061764705882353,49.58045977011494,13.184413104887817,0.1,4.098908045977011,8.241379310344827,20.615384615384617,969,engine_fuel,46.41
Hyundai Solaris,economy,petrol,184.51313353411092,3.9970588235294118,50.42528735632184,15.01993448713655,0.0,4.204885057471264,7.944827586206897,7.206896551724138,905,electro_bug,34.53
Kia Sportage,standart,petrol,173.35455891511654,3.5,47.14367816091954,12.964916654170134,0.1,4.276034482758621,8.017241379310345,7.454022988505747,862,engine_ignition,51.3
Renault Sandero,standart,petrol,181.80983679351297,3.814705882352941,50.770114942528735,15.396644893454903,0.1,3.9598275862068966,8.086781609195402,18.375,951,engine_fuel,40.88
Smart ForFour,economy,petrol,161.36083413592723,2.3911764705882352,43.304597701149426,9.678310272026478,0.1,4.600747126436781,8.098850574712644,18.81512605042017,859,engine_check,68.73
Hyundai Solaris,economy,petrol,106.5664567658418,4.132352941176471,44.89080459770115,10.88535243410963,0.1,5.289310344827586,8.026436781609195,7.011494252873563,800,break_bug,27.99
Kia Sportage,standart,petrol,198.0,2.976470588235294,44.247126436781606,9.924679800958385,0.53,4.816551724137931,8.098850574712644,16.31858407079646,819,another_bug,111.81
Smart ForFour,economy,petrol,177.0,3.6911764705882355,43.82183908045977,10.434346633202122,0.1,4.847413793103448,8.060344827586206,15.928571428571429,911,another_bug,74.55
Audi Q3,premium,petrol,177.84727259674688,3.597058823529412,43.52873563218391,10.747591831849633,0.49,4.594310344827586,8.187931034482759,15.910569105691057,851,another_bug,73.21
Renault Kaptur,standart,petrol,188.56546815231047,4.497058823529412,49.01724137931034,13.490512246379785,0.1,4.214137931034482,7.8212643678160925,9.14367816091954,862,engine_overheat,26.87
VW Polo,economy,petrol,188.654267623904,2.6323529411764706,48.41379310344828,12.906109790415712,0.1,4.045574712643678,7.801724137931035,8.872832369942197,794,engine_overheat,60.58
VW Polo VI,economy,petrol,103.82891070014789,3.711764705882353,43.37356321839081,9.374889098628703,0.1,4.362413793103448,7.780459770114942,9.236994219653178,921,gear_stick,31.8
Nissan Qashqai,standart,petrol,101.92950724906298,3.6882352941176473,45.97701149425287,11.648986670057333,0.1,4.63132183908046,7.816666666666666,9.10919540229885,962,gear_stick,27.58
VW Polo,economy,petrol,191.4333218027259,2.6470588235294117,49.804597701149426,13.937381912579724,0.1,3.8009770114942527,8.045402298850576,7.741379310344827,793,engine_ignition,75.44
Kia Rio X,economy,petrol,105.20651818438624,3.8088235294117645,43.264367816091955,10.082274000442492,0.52,5.152931034482759,7.9798850574712645,7.344827586206897,993,break_bug,32.56
Kia Rio X,economy,petrol,122.14450414612574,3.485294117647059,44.39080459770115,11.04468728701522,0.67,4.3532758620689656,7.887356321839081,9.31791907514451,863,gear_stick,30.72
Kia Rio,economy,petrol,120.2038929604734,3.7558823529411764,44.58045977011494,11.46907718952563,0.1,5.4110344827586205,8.065517241379311,8.114942528735632,803,break_bug,34.2
Renault Sandero,standart,petrol,185.3905184333801,3.6911764705882355,50.224137931034484,15.271390498237254,0.1,4.306264367816092,7.83448275862069,9.19186046511628,1005,engine_overheat,28.52
Skoda Rapid,economy,petrol,121.00851470814555,3.7323529411764707,45.41379310344828,11.530358746042454,0.1,5.209942528735632,8.136781609195403,8.206896551724139,861,break_bug,26.07
Kia Rio X-line,economy,petrol,123.14915868035682,4.114705882352942,44.68390804597701,10.064995410618579,0.1,4.527471264367816,8.135057471264368,16.016393442622952,794,wheel_shake,34.44
VW Tiguan,economy,petrol,160.0,2.614705882352941,44.333333333333336,10.325530026470945,0.28,4.472241379310344,8.056321839080459,18.304347826086957,942,engine_check,63.16
Renault Sandero,standart,petrol,172.9793299903048,2.7705882352941176,46.51149425287356,11.954508427482134,0.1,4.259597701149425,8.150574712643678,16.132231404958677,818,engine_fuel,38.59
Nissan Qashqai,standart,petrol,190.24538007359115,4.514705882352941,49.0919540229885,13.010118057968075,0.1,3.8820689655172416,7.787356321839081,8.884393063583815,911,engine_overheat,26.82
Kia Rio X-line,economy,petrol,187.90507116291224,3.826470588235294,42.92528735632184,9.310950956825906,0.55,4.819137931034483,8.177011494252874,16.153846153846153,946,another_bug,61.68
Nissan Qashqai,standart,petrol,162.99143870527848,3.4205882352941175,50.61494252873563,14.835358705328062,0.1,3.7864367816091957,8.132183908045977,17.640350877192983,962,engine_fuel,29.45
Smart ForTwo,economy,petrol,184.65280134161125,3.0264705882352945,46.36206896551724,11.41649492568888,0.1,4.7267816091954025,8.133333333333333,15.284552845528456,836,engine_check,47.31
Kia Rio X-line,economy,petrol,111.41647139949036,4.211764705882352,45.132183908045974,10.715436374962374,0.1,5.326781609195402,7.925862068965516,6.803468208092486,964,break_bug,33.51
Audi Q3,premium,petrol,181.8318922005052,3.9441176470588233,51.54022988505747,15.612211463071358,0.1,3.987816091954023,7.933908045977011,9.54335260115607,876,engine_overheat,49.01
VW Polo VI,economy,petrol,200.0,3.385294117647059,45.17816091954023,10.582862417373358,0.1,4.709425287356322,8.047126436781609,18.236363636363638,897,another_bug,82.84
Hyundai Solaris,economy,petrol,195.38324168721496,3.2441176470588236,52.56896551724138,15.993978710534277,0.1,3.7752298850574713,8.124712643678162,16.475,918,engine_fuel,39.31
Renault Kaptur,standart,petrol,184.5055659292081,4.329411764705882,49.5919540229885,14.306720344886024,0.1,4.088045977011495,7.773563218390804,8.959770114942529,931,engine_overheat,42.82
Kia Rio,economy,petrol,188.4368121130952,3.7205882352941178,48.2816091954023,14.502780508655125,0.0,4.492931034482758,8.018965517241378,7.166666666666667,757,electro_bug,36.15
Kia Sportage,standart,petrol,93.67151894631834,3.8764705882352946,44.91379310344828,9.575289396780178,0.58,4.448850574712644,7.9045977011494255,9.126436781609195,892,gear_stick,36.87
Smart Coupe,economy,petrol,126.22579253908364,3.0558823529411767,44.264367816091955,10.188353058141427,0.1,4.434942528735632,8.113218390804597,13.192,827,wheel_shake,40.03
Kia Rio X-line,economy,petrol,175.26082919771824,3.25,50.03448275862069,14.655148260599873,0.1,4.218850574712644,8.095402298850574,16.63063063063063,871,engine_fuel,41.24
Hyundai Solaris,economy,petrol,174.0,3.573529411764706,44.41954022988506,10.243388834574779,0.1,4.865229885057471,8.136781609195403,16.976,917,another_bug,78.49
Fiat 500,business,petrol,166.3415894653464,2.3676470588235294,45.327586206896555,9.939797856252474,0.4,4.634482758620689,8.136781609195403,17.336283185840706,906,engine_check,62.56
Renault Sandero,standart,petrol,192.08214660354255,3.2588235294117647,49.41379310344828,14.93457928304546,0.1,4.118333333333333,7.823563218390804,8.67816091954023,875,engine_overheat,44.17
Hyundai Solaris,economy,petrol,172.07133951818952,4.152941176470588,49.63793103448276,14.080320718392336,0.1,3.9699999999999998,8.127011494252873,16.297520661157026,1024,engine_fuel,26.43
Kia Rio X-line,economy,petrol,187.0,4.341176470588235,50.867816091954026,14.473407900126318,0.0,4.211551724137931,8.013793103448277,7.2988505747126435,799,electro_bug,28.52
Smart ForFour,economy,petrol,165.91098185116763,3.0411764705882356,44.833333333333336,10.81162045215894,0.1,4.543908045977012,8.145977011494253,16.17829457364341,837,engine_check,47.5
Hyundai Solaris,economy,petrol,169.7553980877255,3.2205882352941178,49.724137931034484,14.286247605295962,0.1,4.2667816091954025,8.074137931034484,16.52173913043478,907,engine_fuel,27.42
Mercedes-Benz GLC,business,petrol,190.1060235675605,3.638235294117647,49.741379310344826,14.691699136588385,0.1,4.099540229885058,8.238505747126437,10.477011494252874,849,engine_overheat,55.23
Renault Sandero,standart,petrol,155.0,2.726470588235294,44.264367816091955,10.466527732597095,0.1,4.397931034482759,8.089080459770114,17.104347826086958,850,engine_check,60.1
VW Tiguan,economy,petrol,189.99533380008307,3.0588235294117645,50.98850574712644,14.682768204509856,0.1,4.164942528735632,8.01206896551724,7.2298850574712645,924,engine_ignition,63.58
Nissan Qashqai,standart,petrol,186.0,2.864705882352941,44.770114942528735,11.609943067103902,0.1,4.760114942528736,8.03103448275862,15.926829268292684,927,another_bug,103.09
Kia Rio X,economy,petrol,116.15121543785762,4.205882352941177,45.38505747126437,11.457183714473564,0.1,5.3100574712643684,8.01551724137931,7.114942528735632,941,break_bug,24.48
VW Polo VI,economy,petrol,184.88521425487264,4.429411764705883,47.90229885057471,13.663448366877736,0.1,4.201724137931035,7.905172413793103,9.323699421965317,982,engine_overheat,23.81
VW Tiguan,economy,petrol,172.50189197348104,3.0794117647058825,50.59770114942529,13.421111632771145,0.1,4.1112068965517246,7.992528735632185,7.5813953488372094,964,engine_ignition,64.36
Smart ForFour,economy,petrol,175.0,4.2,46.52873563218391,11.839328094178871,0.69,4.618218390804598,8.144252873563218,16.915254237288135,980,another_bug,49.72
Renault Sandero,standart,petrol,188.37336751702108,2.9,50.50574712643678,15.065462982334848,0.1,4.337586206896551,8.026436781609195,8.160919540229886,905,engine_ignition,63.55
Kia Rio X,economy,petrol,189.0,4.167647058823529,44.49425287356322,10.328560283556518,0.34,4.844425287356321,8.067241379310346,17.96694214876033,1017,another_bug,67.67
VW Polo VI,economy,petrol,185.5897549514121,4.482352941176471,49.833333333333336,12.136546505451959,0.1,4.384597701149425,8.091954022988507,17.75,889,engine_fuel,27.08
VW Tiguan,economy,petrol,187.0,4.770588235294118,50.97126436781609,15.094855442165686,0.1,4.455689655172414,7.712643678160919,9.063218390804598,1032,engine_overheat,30.45
Smart ForFour,economy,petrol,183.26031073414785,4.314705882352941,49.48275862068966,14.215811492569332,0.1,4.394770114942529,7.887356321839081,9.580459770114942,1065,engine_overheat,27.19
Smart ForFour,economy,petrol,104.82665853662456,2.626470588235294,44.38505747126437,10.208010327785198,0.1,4.720862068965517,7.819540229885057,9.160919540229886,854,gear_stick,42.46
Nissan Qashqai,standart,petrol,191.93220201390525,4.388235294117647,44.2183908045977,9.663022047133246,0.1,4.77448275862069,8.129885057471263,15.657657657657658,845,another_bug,59.24
VW Polo VI,economy,petrol,108.3783121765592,2.7558823529411764,45.293103448275865,10.44170487600374,0.1,5.353103448275863,7.99080459770115,7.057471264367816,856,break_bug,38.45
Renault Kaptur,standart,petrol,154.61835368982003,4.197058823529411,47.63793103448276,13.697430174397656,0.1,4.147241379310345,8.124712643678162,17.042735042735043,951,engine_fuel,26.7
Smart ForFour,economy,petrol,185.22913451356996,2.838235294117647,48.798850574712645,15.125287895815415,0.0,4.363908045977012,8.004597701149425,7.477011494252873,859,electro_bug,34.7
Skoda Rapid,economy,petrol,193.9601715175804,2.8970588235294117,48.5632183908046,14.73872736635614,0.1,4.192298850574713,8.010344827586207,7.580459770114943,804,engine_ignition,68.31
Renault Sandero,standart,petrol,163.07665705106444,3.3911764705882352,51.0919540229885,15.374050792755332,0.1,4.1210344827586205,8.05,14.740458015267176,921,engine_fuel,43.59
VW Polo VI,economy,petrol,182.0084768940822,4.794117647058823,50.333333333333336,15.590620173026347,0.1,4.05448275862069,7.833908045977011,8.809248554913294,795,engine_overheat,23.93
Skoda Rapid,economy,petrol,181.01685484796457,3.658823529411765,50.85057471264368,15.445618744359836,0.0,4.048965517241379,7.942528735632184,7.132183908045977,924,electro_bug,31.45
Kia Rio X-line,economy,petrol,189.19086949465108,3.138235294117647,49.98850574712644,15.495659845740034,0.1,3.868045977011494,7.889080459770115,8.867816091954023,842,engine_overheat,48.7
VW Polo,economy,petrol,175.79822383329474,3.3588235294117648,50.2816091954023,15.381694914279906,0.1,4.021436781609196,8.079885057471264,14.634782608695652,772,engine_fuel,42.41
Hyundai Solaris,economy,petrol,112.45339188979167,3.0500000000000003,44.63793103448276,9.810985247812194,0.1,5.428275862068966,8.063793103448276,7.545977011494253,762,break_bug,38.95
Skoda Rapid,economy,petrol,164.5882190619798,3.679411764705882,49.31609195402299,13.709963244055228,0.0,4.529885057471264,8.020114942528735,7.413793103448276,784,electro_bug,29.03
Kia Rio X-line,economy,petrol,110.9012538925634,4.455882352941177,44.90229885057471,10.357577740478538,0.1,4.464252873563218,7.847701149425287,9.189655172413794,843,gear_stick,29.12
Smart ForFour,economy,petrol,115.3201513924068,3.1999999999999997,44.67816091954023,10.194064069985659,0.1,5.610172413793103,7.9528735632183905,6.614942528735632,894,break_bug,28.71
Smart Coupe,economy,petrol,162.0,3.2294117647058824,44.47701149425287,10.895565212793022,0.1,4.750402298850575,8.139080459770115,16.789915966386555,854,engine_check,47.71
Tesla Model 3,premium,electro,180.8316260130324,3.7058823529411766,49.82183908045977,15.375732890374744,0.0,4.2797126436781605,9.197701149425288,11.812865497076023,769,electro_bug,63.47
Kia Sportage,standart,petrol,118.067747057833,3.688235294117647,44.44252873563219,10.656194509758413,0.59,5.622011494252874,7.968390804597701,7.591954022988506,801,break_bug,28.63
Renault Sandero,standart,petrol,191.53645307532904,3.432352941176471,49.258620689655174,14.343305636554492,0.1,3.773275862068965,7.841379310344828,9.074712643678161,846,engine_overheat,35.38
Audi Q3,premium,petrol,114.84970127022628,4.273529411764706,44.41954022988506,8.69800773256228,0.1,4.518908045977011,7.891954022988506,9.39655172413793,877,gear_stick,32.4
Smart Coupe,economy,petrol,159.58687735238215,2.5558823529411767,44.37356321839081,11.50639892111422,0.15,4.812011494252873,8.138505747126436,14.410714285714286,869,engine_check,66.5
VW Polo VI,economy,petrol,120.54075463721072,3.338235294117647,44.47126436781609,10.217110300902302,0.1,4.417183908045978,7.850574712643678,8.442528735632184,855,gear_stick,37.49
Renault Kaptur,standart,petrol,181.21360276257397,4.394117647058824,43.8448275862069,8.849679248564412,0.1,4.651206896551724,8.16896551724138,17.661290322580644,1085,another_bug,62.9
Nissan Qashqai,standart,petrol,165.01975067843517,3.820588235294118,49.172413793103445,14.024509426719904,0.1,4.092471264367816,8.198275862068966,17.529411764705884,956,engine_fuel,25.3
Hyundai Solaris,economy,petrol,164.65826016026318,2.9676470588235295,44.132183908045974,9.448968433195835,0.1,4.517126436781609,8.208620689655172,19.11764705882353,810,engine_check,53.65
VW Polo VI,economy,petrol,133.38987158651034,4.070588235294117,44.804597701149426,11.199028736230122,0.99,4.719770114942529,8.163793103448276,16.636363636363637,1008,wheel_shake,26.14
VW Polo,economy,petrol,189.07374039415387,2.802941176470588,45.17816091954023,10.712068989311014,0.1,4.638275862068966,8.183333333333334,18.484126984126984,851,another_bug,83.96
Kia Sportage,standart,petrol,195.60032555756555,3.8,50.252873563218394,13.552482775593743,0.1,4.278218390804597,7.80632183908046,8.913793103448276,972,engine_overheat,46.64
Renault Sandero,standart,petrol,197.0254316653277,2.947058823529412,43.85632183908046,10.712050382030064,0.51,4.695574712643678,8.062068965517241,14.115702479338843,817,another_bug,101.52
Kia Sportage,standart,petrol,183.18043036573516,3.8588235294117643,49.764367816091955,13.742331351896462,0.1,3.9151724137931034,7.858045977011494,8.936416184971097,864,engine_overheat,40.22
Skoda Rapid,economy,petrol,189.57519675600332,3.173529411764706,51.60919540229885,15.092283617213347,0.1,3.9235057471264363,7.990229885057471,7.373563218390805,932,engine_ignition,50.29
Skoda Rapid,economy,petrol,103.98699701472395,3.538235294117647,44.52298850574713,9.503089867446738,0.1,4.600402298850575,7.813793103448275,8.508670520231213,994,gear_stick,29.66
Nissan Qashqai,standart,petrol,185.0,3.388235294117647,47.706896551724135,12.921293919562025,0.0,4.087643678160919,7.994252873563219,7.051724137931035,783,electro_bug,35.95
VW Tiguan,economy,petrol,118.8152546471081,3.235294117647059,43.48850574712644,8.857731351238767,0.1,4.620287356321839,8.13103448275862,15.304347826086957,868,wheel_shake,32.09
Renault Sandero,standart,petrol,113.50151878305958,3.95,45.132183908045974,10.532624727117309,0.35,4.585402298850575,7.7971264367816095,8.632183908045977,854,gear_stick,32.19
BMW 320i,business,petrol,192.1560769945499,2.929411764705882,48.89655172413793,13.30698845711858,0.1,4.162586206896552,8.11551724137931,7.344827586206897,826,engine_ignition,62.98
Renault Sandero,standart,petrol,109.53619303786871,3.426470588235294,44.64942528735632,9.791353665567001,0.1,4.611149425287357,7.805747126436782,8.701149425287356,1039,gear_stick,30.91
Audi A3,premium,petrol,189.7054392686955,3.0352941176470587,52.07471264367816,15.645647742089496,0.1,4.166494252873563,8.018965517241378,7.327586206896552,823,engine_ignition,60.36
VW Polo VI,economy,petrol,149.0,2.4205882352941175,44.752873563218394,10.979322015776653,0.6,4.492126436781609,8.110344827586207,18.767241379310345,853,engine_check,72.97
MINI CooperSE,business,electro,197.93146957357175,5.0058823529411764,51.0632183908046,15.40818501007276,0.1,3.964080459770115,7.910344827586208,8.833333333333334,1063,engine_overheat,42.15
Kia Sportage,standart,petrol,200.0,3.7176470588235295,45.5632183908046,10.122602363000762,0.1,4.870344827586207,8.141379310344828,16.76,810,another_bug,93.24
Kia Rio X-line,economy,petrol,186.0522508997641,4.526470588235294,47.660919540229884,13.39247356848264,0.0,4.130114942528736,7.944827586206897,6.149425287356322,997,electro_bug,27.67
VW Polo VI,economy,petrol,185.90563909407464,3.4941176470588236,43.51149425287356,10.088474798792072,0.29,4.6947126436781605,8.164367816091954,17.90990990990991,738,another_bug,87.7
VW Polo VI,economy,petrol,103.8294609058906,3.5500000000000003,44.99425287356322,9.92486055081009,0.1,5.375229885057471,8.067241379310346,7.448275862068965,883,break_bug,30.65
Kia Rio X,economy,petrol,165.1371734802227,3.25,48.10344827586207,13.14528376074432,0.1,4.287356321839081,8.116666666666667,16.771653543307085,886,engine_fuel,28.37
Kia Rio X-line,economy,petrol,200.0,4.264705882352941,43.89655172413793,10.375086302596547,0.1,4.91471264367816,8.087931034482759,15.757575757575758,942,another_bug,55.0
Hyundai Solaris,economy,petrol,119.0,3.2294117647058824,44.695402298850574,10.510346216128413,0.1,4.634655172413793,8.127586206896552,14.87704918032787,906,wheel_shake,27.44
Kia Rio X-line,economy,petrol,128.91492010164893,3.635294117647059,43.91954022988506,10.229977924819924,0.1,4.55919540229885,8.222988505747127,17.25438596491228,918,wheel_shake,36.08
Fiat 500,business,petrol,121.0,2.835294117647059,44.12068965517241,10.938732561035476,0.1,5.343563218390805,8.074137931034484,7.551724137931035,898,break_bug,35.54
Renault Kaptur,standart,petrol,183.0,3.8970588235294117,45.160919540229884,10.031019592387056,0.13,4.805114942528736,8.14655172413793,14.427272727272728,971,another_bug,58.45
Mercedes-Benz GLC,business,petrol,117.09079258950791,4.438235294117647,43.90229885057471,9.651541276915239,0.1,4.3933908045977015,8.291379310344828,10.885057471264368,960,gear_stick,40.16
Renault Kaptur,standart,petrol,93.0,3.6558823529411764,44.58620689655172,9.883192627479225,0.1,4.302183908045977,7.8,9.316091954022989,864,gear_stick,36.0
Kia Sportage,standart,petrol,182.7121717325705,3.6852941176470586,50.770114942528735,15.003430166122596,0.0,4.218275862068966,7.98735632183908,7.224137931034483,850,electro_bug,32.81
VW Tiguan,economy,petrol,109.17469491341733,4.223529411764706,42.57471264367816,10.202155709987075,0.63,5.5329310344827585,7.996551724137931,7.235632183908046,912,break_bug,26.13
Smart Coupe,economy,petrol,123.47553965334706,3.1323529411764706,43.59770114942529,11.209471397884855,0.1,5.46735632183908,7.898850574712644,7.775862068965517,904,break_bug,34.35
Kia Sportage,standart,petrol,107.87244314137428,3.8705882352941177,44.41954022988506,9.771485460823701,0.1,5.023793103448276,8.01264367816092,7.7298850574712645,928,break_bug,33.02
VW Polo,economy,petrol,165.0,2.573529411764706,45.2183908045977,9.052736037544895,0.1,4.5218390804597695,8.132183908045977,21.464285714285715,957,engine_check,69.63
VW Polo,economy,petrol,187.49780074098163,3.4647058823529413,49.97701149425287,13.893881059718383,0.1,4.181149425287356,8.011494252873563,7.477011494252873,889,engine_ignition,48.18
Skoda Rapid,economy,petrol,117.09976056082884,2.835294117647059,45.88505747126437,11.03743005121239,0.25,4.284080459770115,7.852873563218392,9.25287356321839,942,gear_stick,31.29
Smart Coupe,economy,petrol,117.0,3.6205882352941177,43.07471264367816,10.408985873329286,0.25,4.6048850574712645,8.08448275862069,15.165217391304347,866,wheel_shake,27.98
VW Tiguan,economy,petrol,167.8408980648876,3.114705882352941,51.04022988505747,15.159407005423922,0.1,4.113850574712643,8.061494252873564,15.572649572649572,786,engine_fuel,58.48
Smart ForFour,economy,petrol,145.59784786654797,2.9735294117647055,47.14942528735632,12.41342619734026,0.1,4.720862068965517,8.122988505747127,17.637931034482758,939,wheel_shake,38.85
VW Polo VI,economy,petrol,150.53303090182732,3.588235294117647,45.5,11.679115296290478,0.1,4.6817816091954025,8.076436781609194,16.09016393442623,960,wheel_shake,36.26
Smart ForTwo,economy,petrol,110.16526848065722,4.064705882352941,45.12643678160919,9.214595857956013,0.7,4.342873563218391,7.818390804597701,9.304597701149426,797,gear_stick,27.73
Nissan Qashqai,standart,petrol,191.1162869118361,2.8588235294117648,50.10919540229885,14.203908378390537,0.1,4.126896551724138,8.030459770114943,7.988439306358382,897,engine_ignition,62.7
VW Polo,economy,petrol,193.56542379530845,3.9764705882352938,51.06896551724138,14.119877436013834,0.1,4.120172413793103,7.891954022988506,9.60919540229885,905,engine_overheat,29.46
Kia Sportage,standart,petrol,160.5673771735237,4.2,50.21264367816092,14.635283239962225,0.1,4.192873563218391,8.09655172413793,16.16949152542373,920,engine_fuel,39.07
Renault Kaptur,standart,petrol,108.19316038700504,3.7529411764705882,45.5,10.20752867341048,0.1,4.310977011494253,7.879310344827586,9.71264367816092,769,gear_stick,34.93
Kia Rio X-line,economy,petrol,185.08971388253804,3.25,49.12643678160919,13.467412690310079,0.1,4.13735632183908,8.004597701149425,6.965317919075145,918,engine_ignition,51.99
Nissan Qashqai,standart,petrol,199.30777215859277,3.2411764705882353,50.57471264367816,13.523374911319047,0.1,3.8201724137931037,7.980459770114942,7.097701149425287,772,engine_ignition,51.84
VW Tiguan,economy,petrol,168.54443535569078,3.658823529411765,43.764367816091955,9.737401547866437,0.1,4.574827586206896,8.13448275862069,18.544,853,wheel_shake,36.35
Smart Coupe,economy,petrol,91.4235081222183,3.8029411764705885,44.51149425287356,10.409943282342383,0.1,4.404655172413793,7.813218390804598,9.040229885057471,907,gear_stick,34.38
VW Polo VI,economy,petrol,101.33993549349417,3.908823529411765,43.55747126436781,10.422553714828041,0.1,4.472873563218391,7.795977011494253,8.622093023255815,990,gear_stick,29.33
Smart ForFour,economy,petrol,184.71372771282304,4.126470588235295,49.32183908045977,15.388603434794764,0.0,4.508735632183908,8.037931034482758,7.902298850574713,1001,electro_bug,37.48
Hyundai Solaris,economy,petrol,183.79126667332133,3.5411764705882356,50.0632183908046,14.131566885723299,0.1,4.201609195402299,7.790804597701149,8.902298850574713,862,engine_overheat,46.46
Fiat 500,business,petrol,183.3710926301944,3.738235294117647,48.741379310344826,13.235388293843819,0.1,4.253218390804597,7.87816091954023,8.71264367816092,899,engine_overheat,43.63
Kia Rio X,economy,petrol,195.44604350928395,3.2441176470588236,49.270114942528735,14.825049999954896,0.1,4.282471264367816,7.894252873563218,9.53757225433526,834,engine_overheat,53.52
Renault Kaptur,standart,petrol,182.0,4.108823529411764,44.672413793103445,10.369008845060439,0.1,4.647126436781609,8.136206896551725,17.37719298245614,911,another_bug,61.11
Smart ForFour,economy,petrol,109.35502673045175,3.9176470588235293,42.58620689655172,10.228659413162235,0.96,5.453735632183908,8.110344827586207,8.218390804597702,833,break_bug,23.62
Renault Kaptur,standart,petrol,112.266379319849,3.8588235294117643,44.4367816091954,9.522958142227624,0.1,4.42816091954023,7.829310344827586,9.264367816091953,928,gear_stick,29.52
Hyundai Solaris,economy,petrol,200.0,3.9647058823529413,45.201149425287355,10.582994257643332,0.1,4.665287356321839,8.070114942528736,18.537815126050422,946,another_bug,53.89
Audi A3,premium,petrol,159.76163655904364,2.6676470588235297,44.14367816091954,10.406036500103465,0.1,4.622011494252874,8.09655172413793,15.938931297709924,803,engine_check,70.66
VW Polo,economy,petrol,125.81599390895596,2.8294117647058825,45.06896551724138,11.622972174132299,0.1,5.383103448275862,8.02528735632184,7.528735632183908,952,break_bug,32.38
VW Polo,economy,petrol,105.2432916825782,3.588235294117647,44.64942528735632,11.420399288072643,0.19,5.640862068965517,7.990229885057471,7.287356321839081,933,break_bug,33.27
Skoda Rapid,economy,petrol,112.92732172538967,3.7235294117647055,45.04597701149425,9.442748749872871,0.1,5.606206896551725,8.058045977011494,8.126436781609195,923,break_bug,37.15
Smart Coupe,economy,petrol,193.5282516594305,2.85,49.689655172413794,14.568007028490232,0.1,4.393965517241379,8.044827586206896,8.258620689655173,928,engine_ignition,66.05
Kia Rio,economy,petrol,187.92066605960804,3.173529411764706,48.45402298850575,13.07097835096867,0.0,4.289137931034483,8.00287356321839,8.022988505747126,866,electro_bug,35.28
Kia Sportage,standart,petrol,98.90499902194404,3.361764705882353,44.51724137931034,9.464093468388478,0.1,4.50735632183908,7.806896551724138,8.89080459770115,897,gear_stick,41.52
Smart ForFour,economy,petrol,167.5334197759235,3.261764705882353,50.05747126436781,15.510843733895324,0.1,4.432873563218391,8.047126436781609,16.830645161290324,841,engine_fuel,32.54
Skoda Rapid,economy,petrol,188.0,3.4941176470588236,48.275862068965516,13.251842192951008,0.0,4.4221264367816095,7.98448275862069,7.393063583815029,831,electro_bug,31.41
